OBJECTID,Collection_Date,Site_Name,Lat,Long,Nitrate,Nitrite,Nitrogen,Temperature,Conductivity,pH,Dissolved_Oxygen,Total_Dissolved_Solids,Flow,Turbidity,Elevation
224,2015-09-15,UTAHDWQ_WQX-4906103,42.02955,-111.92206,,,0.35,17.6,,8.15,10.7,488,,,1353.208252
225,2015-03-17,UTAHDWQ_WQX-4906103,42.02955,-111.92206,,,0.635,11.08,,8.17,12.8,542,,,1353.208252
226,2015-04-14,UTAHDWQ_WQX-4906103,42.02955,-111.92206,,,0.748,10.79,,8.19,8.16,552,,,1353.208252
227,2015-02-10,UTAHDWQ_WQX-4906103,42.02955,-111.92206,,,1.22,5.85,,8.11,10.07,542,,,1353.208252
228,2015-09-15,UTAHDWQ_WQX-4906100,42.02955,-111.92206,,,0.35,17.6,,8.16,10.7,490,,,1353.208252
229,2015-01-13,UTAHDWQ_WQX-4906100,42.02955,-111.92206,,,1.48,3.42,,8.16,11.83,554,,,1353.208252
230,2015-01-13,UTAHDWQ_WQX-4906103,42.02955,-111.92206,,,1.48,3.5,,8.19,11.83,554,,,1353.208252
231,2015-08-12,UTAHDWQ_WQX-4906100,42.02955,-111.92206,,,0.49,21,,8.38,9.34,474,,,1353.208252
232,2015-07-21,UTAHDWQ_WQX-4906103,42.02955,-111.92206,,,0.392,23.02,,8.44,14.15,452,,,1353.208252
233,2015-06-09,UTAHDWQ_WQX-4906103,42.02955,-111.92206,,,0.604,20.67,,8.56,12.03,358,,,1353.208252
234,2020-11-18,UTAHDWQ_WQX-4906103,42.02955,-111.92206,,,0.772,7.5,,8.6,9.58,540,,,1353.208252
235,2020-12-16,UTAHDWQ_WQX-4906100,42.02955,-111.92206,,,1.22,1.62,,8.23,12.1,578,,,1353.208252
236,2020-12-16,UTAHDWQ_WQX-4906103,42.02955,-111.92206,,,1.22,1.57,,8.2,12.1,586,,,1353.208252
237,2020-11-18,UTAHDWQ_WQX-4906100,42.02955,-111.92206,,,0.772,7.99,,8.76,9.58,552,,,1353.208252
238,2021-08-12,UTAHDWQ_WQX-4906100,42.02955,-111.92206,,,1.56,21.52,,8.46,8.74,500,,,1353.208252
239,2021-04-07,UTAHDWQ_WQX-4906100,42.02955,-111.92206,,,0.979,9.41,,7.38,12.71,512,,,1353.208252
240,2021-05-19,UTAHDWQ_WQX-4906103,42.02955,-111.92206,,,0.556,17.32,,8.25,9.81,494,,,1353.208252
241,2021-03-10,UTAHDWQ_WQX-4906103,42.02955,-111.92206,,,1.24,5.19,,8.33,10.83,566,,,1353.208252
242,2021-08-12,UTAHDWQ_WQX-4906103,42.02955,-111.92206,,,1.56,21.52,,8.45,8.74,502,,,1353.208252
243,2021-02-23,UTAHDWQ_WQX-4906103,42.02955,-111.92206,,,1.34,4.7,,8.23,12.68,580,,,1353.208252
244,2021-06-09,UTAHDWQ_WQX-4906100,42.02955,-111.92206,,,0.572,19.84,,8.25,8.93,492,,,1353.208252
245,2021-07-21,UTAHDWQ_WQX-4906100,42.02955,-111.92206,,,0.851,23.2,,8.38,12.96,486,,,1353.208252
246,2021-05-19,UTAHDWQ_WQX-4906100,42.02955,-111.92206,,,0.556,17.27,,8.25,9.81,478,,,1353.208252
247,2021-07-21,UTAHDWQ_WQX-4906103,42.02955,-111.92206,,,0.851,23.71,,8.29,12.96,490,,,1353.208252
248,2021-01-13,UTAHDWQ_WQX-4906100,42.02955,-111.92206,,,1.27,2.31,,7.47,11.76,596,,,1353.208252
249,2021-01-13,UTAHDWQ_WQX-4906103,42.02955,-111.92206,,,1.27,2.31,,7.49,11.76,594,,,1353.208252
250,2021-09-23,UTAHDWQ_WQX-4906100,42.02955,-111.92206,,,0.44,16.18,,8.35,10.36,580,,,1353.208252
251,2021-06-09,UTAHDWQ_WQX-4906103,42.02955,-111.92206,,,0.572,19.89,,8.27,8.93,480,,,1353.208252
252,2021-09-23,UTAHDWQ_WQX-4906103,42.02955,-111.92206,,,0.44,16.19,,8.35,10.36,588,,,1353.208252
253,2021-04-07,UTAHDWQ_WQX-4906103,42.02955,-111.92206,,,0.979,9.27,,7.57,12.71,526,,,1353.208252
254,2021-03-10,UTAHDWQ_WQX-4906100,42.02955,-111.92206,,,1.24,5.19,,8.33,10.83,574,,,1353.208252
255,2021-02-23,UTAHDWQ_WQX-4906100,42.02955,-111.92206,,,1.34,4.69,,8.22,12.68,562,,,1353.208252
256,2014-11-04,IDEQ_WQX-BR-17,42.0296,-111.922,0.36,,,8.476666667,,8.18,,,,1.666666667,1353.119263
257,2014-04-14,IDEQ_WQX-BR-17,42.0296,-111.922,0.18,,,8.966666667,,8.29,,,,12.2,1353.119263
258,2014-05-19,IDEQ_WQX-BR-17,42.0296,-111.922,,,,14.66666667,,8.363333333,,,,7.033333333,1353.119263
259,2014-09-03,IDEQ_WQX-BR-17,42.0296,-111.922,,,,18.56,,8.14,,,,6.633333333,1353.119263
260,2015-05-11,IDEQ_WQX-BR-17,42.0296,-111.922,0.26,,,12.72333333,,8.206666667,,,,16.8,1353.119263
261,2015-11-23,IDEQ_WQX-BR-17,42.0296,-111.922,0.57,,,2.533333333,,8.13,,,,2.733333333,1353.119263
262,2015-08-25,IDEQ_WQX-BR-17,42.0296,-111.922,,,,18.31333333,,8.006666667,,,,8.033333333,1353.119263
263,2015-03-25,IDEQ_WQX-BR-17,42.0296,-111.922,0.61,,,9.386666667,,8.273333333,,,,5.8,1353.119263
264,2016-05-26,IDEQ_WQX-BR-17,42.0296,-111.922,0.26,,,13.23666667,,7.74,,,,13.56666667,1353.119263
265,2016-11-09,IDEQ_WQX-BR-17,42.0296,-111.922,0.51,,,8.953333333,,8.406666667,,,,2.033333333,1353.119263
266,2016-10-05,IDEQ_WQX-BR-17,42.0296,-111.922,0.12,,,12.04333333,,8,,,,1.3,1353.119263
267,2016-04-11,IDEQ_WQX-BR-17,42.0296,-111.922,0.51,,,10.48333333,,7.853333333,,,,23.76666667,1353.119263
268,2017-09-25,IDEQ_WQX-BR-17,42.0296,-111.922,0.69,,,12.03333333,,8.386666667,,,,4.333333333,1353.119263
269,2017-03-28,IDEQ_WQX-BR-17,42.0296,-111.922,0.62,,,6.92,,7.98,,,,45.36666667,1353.119263
270,2017-05-31,IDEQ_WQX-BR-17,42.0296,-111.922,0.42,,,14.35,,7.91,,,,16.5,1353.119263
271,2017-11-28,IDEQ_WQX-BR-17,42.0296,-111.922,0.57,,,5.886666667,,8.19,,,,9.8,1353.119263
272,2018-12-10,IDEQ_WQX-BR-17,42.0296,-111.922,1.08,,,1.59,,8.233333333,,,,4.833333333,1353.119263
273,2018-09-18,IDEQ_WQX-BR-17,42.0296,-111.922,,,,16.75,,8.223333333,,,,2.7,1353.119263
274,2018-03-26,IDEQ_WQX-BR-17,42.0296,-111.922,0.64,,,5.293333333,,8.226666667,,,,33.36666667,1353.119263
275,2018-05-22,IDEQ_WQX-BR-17,42.0296,-111.922,0.5,,,15.56,,7.916666667,,,,10.1,1353.119263
276,2021-08-23,IDEQ_WQX-2021SPOCA053,42.143114,-111.913081,,,,18.3,1798,8.25,,,,,1373.238892
277,2019-08-14,IDEQ_WQX-2019SPOCA017,42.163218,-111.973652,,,,14,620,,,,,,1408.537964
278,2015-07-02,IDEQ_WQX-2015SPOCA003,42.167444,-111.971338,,,,20,684,,,,,,1409.119141
279,2021-08-23,IDEQ_WQX-2021SPOCA051,42.186384,-111.939268,,,,14.4,1620,7.93,,,,,1431.870605
280,2020-11-18,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,474,7.6,11.77,,,,1620.920532
281,2020-07-29,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,563,7.4,7.83,,,,1620.920532
282,2020-09-23,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,649,7.63,9.67,,,,1620.920532
283,2020-10-21,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,,7.22,9.23,,,,1620.920532
284,2020-08-26,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,478,7.57,7.63,,,,1620.920532
285,2021-07-14,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,220,7.29,9,,,,1620.920532
286,2021-05-19,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,451,7.26,8.76,,,,1620.920532
287,2021-04-28,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,409,7.42,9.92,,,,1620.920532
288,2021-10-06,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,1.5,7.2,10.03,,,,1620.920532
289,2021-09-08,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,1.5,7.26,8.73,,,,1620.920532
290,2021-11-03,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,251,7.19,10.84,,,,1620.920532
291,2021-06-16,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,377,7.11,8.45,,,,1620.920532
292,2021-08-11,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,458,7.69,8.02,,,,1620.920532
293,2022-10-17,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,421,7.15,9.3,,,,1620.920532
294,2022-09-07,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,1.5,7.1,8.85,,,,1620.920532
295,2022-06-15,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,535,7.11,8.09,,,,1620.920532
296,2022-05-18,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,1.5,7.51,8.52,,,,1620.920532
297,2022-07-13,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,565,7.48,7.97,,,,1620.920532
298,2022-08-10,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,928,7.6,7.85,,,,1620.920532
299,2022-04-20,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,302,6.8,10.77,,,,1620.920532
300,2022-11-02,MAWRRC_WQX-RMSL,42.009,-111.755,,,,,404,7.26,10.17,,,,1620.920532
301,2014-10-29,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.279,4.44,,8.13,8.94,210,18.5,,1364.752808
302,2014-11-18,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.297,1.01,,8.31,14.04,274,11.45,,1364.752808
303,2014-12-10,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.612,1.91,,8.1,10.65,170,23.8,,1364.752808
304,2015-01-13,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.908,2.26,,8.31,12.97,246,12.75,,1364.752808
305,2015-08-12,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,1.04,22.69,,8.44,7.52,234,2.3,,1364.752808
306,2015-04-14,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.318,9.4,,8.36,7.69,204,23.4,,1364.752808
307,2015-06-09,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.125,14.78,,8.54,8.47,150,223,,1364.752808
308,2015-05-05,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.242,11.38,,8.45,9.54,142,175.3,,1364.752808
309,2015-07-21,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.369,22.7,,8.43,9.22,202,9.32,,1364.752808
310,2015-03-17,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.287,10.88,,8.37,12.19,196,15.1,,1364.752808
311,2015-02-10,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.756,6.42,,8.26,11.83,184,45.7,,1364.752808
312,2015-09-15,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.329,16.87,,7.86,8.38,216,4.64,,1364.752808
313,2020-12-16,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.62,0.62,,8.42,12.71,258,,,1364.752808
314,2020-10-28,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.807,8.64,,8.45,11.29,242,2.3,,1364.752808
315,2020-11-18,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.343,7.15,,8.82,10.1,242,12.2,,1364.752808
316,2021-06-09,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.538,16.92,,8.42,9.27,186,,,1364.752808
317,2021-09-23,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.528,15.42,,8.4,10.74,238,1.9,,1364.752808
318,2021-01-13,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.744,0.66,,7.29,12.88,240,,,1364.752808
319,2021-05-19,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.625,11.01,,8.56,9.65,140,261,,1364.752808
320,2021-02-23,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.376,3.54,,8.43,13.84,254,,,1364.752808
321,2021-04-07,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.541,7.71,,7.84,11.93,166,52.7,,1364.752808
322,2021-07-21,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.475,24.11,,7.91,6.81,234,2.2,,1364.752808
323,2021-03-10,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.828,4.8,,8.56,12.87,288,18.8,,1364.752808
324,2021-08-12,UTAHDWQ_WQX-4903790,42.01354,-111.81828,,,0.94,20.11,,8.09,5.84,,1.2,,1364.752808
325,2022-08-02,IDEQ_WQX-2022SPOCA033,42.018306,-111.807584,,,,21.2,385.1,,,,,,1365.359497
326,2017-07-07,IDEQ_WQX-2017SPOCA006,42.029163,-111.734326,,,,12,274,,,,,,1644.856445
327,2022-08-02,IDEQ_WQX-2022SPOCA034,42.06776,-111.70717,,,,13.7,120.8,,,,,,1742.855225
328,2015-07-23,IDEQ_WQX-2015SPOCA023,42.067777,-111.707188,,,,12.6,249,,,,,,1742.63147
329,2021-07-20,IDEQ_WQX-2021SSTOA015,42.068547,-111.700952,,,,18,293,,,,,,1775.231079
330,2019-07-22,IDEQ_WQX-2019SPOCA026,42.0858,-111.700412,,,,21.8,315.1,,,,,,1699.320679
331,2019-09-19,IDEQ_WQX-2019SPOCA033,42.138383,-111.67484,,,,9.2,223,,,,,,1661.939697
332,2017-08-07,IDEQ_WQX-2017SPOCA042,42.161104,-111.743578,,,,17.2,410,,,,,,1572.957886
333,2017-08-07,IDEQ_WQX-2017SPOCA041,42.17341,-111.763911,,,,14.1,437,,,,,,1501.723877
334,2014-07-17,IDEQ_WQX-2014SPOCA022,42.003615,-111.596898,,,,10.1,251.6,,,,,,2324.133057
335,2018-07-31,IDEQ_WQX-2018SPOCA031,42.0069,-111.52309,,,,16.9,390,,,,,,2339.107666
336,2018-08-13,IDEQ_WQX-2018SPOCA048,42.009,-111.59763,,,,19.8,320,,,,,,2341.58252
337,2022-08-03,IDEQ_WQX-2022SPOCA035,42.011113,-111.603264,,,,10.8,287.8,,,,,,2371.558594
338,2018-08-13,IDEQ_WQX-2018SPOCA047,42.01163,-111.60255,,,,11.6,319,,,,,,2365.375977
339,2022-08-03,IDEQ_WQX-2022SPOCA036,42.011792,-111.59982,,,,17.6,263,,,,,,2351.559082
340,2023-07-11,IDEQ_WQX-2023SPOCA008,42.042326,-111.539001,,,,9.2,318,8.14,,,,,2437.279785
341,2014-07-17,IDEQ_WQX-2014SPOCA023,42.042644,-111.540811,,,,7.3,360,,,,,,2436.698975
342,2021-08-10,IDEQ_WQX-2021SPOCA039,42.108831,-111.554044,,,,7.7,338.8,8.58,,,,,2217.795654
343,2019-07-29,IDEQ_WQX-2019SPOCA034,42.134328,-111.633303,,,,8.2,216.2,,,,,,1872.665649
344,2017-07-18,IDEQ_WQX-2017SPOCA019,42.134824,-111.633858,,,,6.8,294,,,,,,1870.317261
345,2018-08-02,IDEQ_WQX-2018SPOCA034,42.13617,-111.62097,,,,8.3,284,,,,,,1862.310913
346,2021-08-11,IDEQ_WQX-2021SPOCA040,42.141222,-111.662106,,,,12.3,294.8,8.72,,,,,1692.364014
347,2016-07-21,IDEQ_WQX-2016SPOCA021,42.178265,-111.54795,,,,6.6,201,,,,,,2243.561768
348,2021-07-21,IDEQ_WQX-2021SSTOA016,42.178857,-111.547014,,,,13.6,339.7,,,,,,2232.723389
349,2016-07-21,IDEQ_WQX-2016SPOCA020,42.189063,-111.509305,,,,13.5,190,0,0,,,,2037.042603
350,2021-07-21,IDEQ_WQX-2021SSTOA017,42.189066,-111.509149,,,,18,319.4,,,,,,2036.902222
351,2018-08-01,IDEQ_WQX-2018SPOCA032,42.189312,-111.508141,,,,11.3,347,,,,,,2032.14563
352,2019-09-11,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.23,9.06,,8.22,9.47,,2.96,9.2,1814.515869
353,2019-10-09,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.199,5.92,,8.38,10.05,200,2.2,1.4,1814.515869
354,2019-10-09,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,0.199,,,,10.05,198,,,1814.515869
355,2020-06-23,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,,11.39,,8.55,9.27,166,13.58,,1814.515869
356,2020-06-23,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,,11.39,,8.55,9.27,170,13.58,,1814.515869
357,2020-08-18,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,,11.2,,8.44,9.48,186,5.56,,1814.515869
358,2020-10-05,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,0.161,7.19,,8.34,10.13,188,3.8,,1814.515869
359,2020-09-16,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.177,10.05,,8.51,9.78,208,1,,1814.515869
360,2020-09-16,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,0.177,,,,9.78,204,1,,1814.515869
361,2020-10-05,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.161,7.19,,8.34,10.13,192,3.8,,1814.515869
362,2020-05-26,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.275,8.55,,8.4,9.86,,18.92,,1814.515869
363,2020-07-15,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.242,9.71,,8.27,9.68,190,3.08,,1814.515869
364,2020-05-26,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,0.275,8.55,,8.4,9.86,,18.92,,1814.515869
365,2020-08-18,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,,,,,9.48,178,5.56,,1814.515869
366,2020-07-15,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,0.242,,,,9.68,196,3.08,,1814.515869
367,2021-06-21,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.181,11.48,,8.26,8.96,172,1.24,,1814.515869
368,2021-09-27,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.196,10.1,,8.13,9.61,184,0.69,,1814.515869
369,2021-09-27,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,0.196,10.1,,8.13,9.61,182,0.69,,1814.515869
370,2021-07-26,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,0.123,12.95,,8.32,8.83,194,1.04,,1814.515869
371,2021-05-25,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.173,6.9,,8.29,9.47,132,14.86,,1814.515869
372,2021-07-26,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.123,12.95,,8.32,8.83,188,1.04,,1814.515869
373,2021-05-25,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,0.173,6.9,,8.29,9.47,138,14.86,,1814.515869
374,2021-09-01,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,0.149,12.09,,8.29,8.75,176,0.03,,1814.515869
375,2021-09-01,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.149,12.09,,8.29,8.75,174,0.03,,1814.515869
376,2021-06-21,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,0.181,11.48,,8.26,8.96,168,1.24,,1814.515869
377,2022-07-18,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,,13.16,,8.53,8.83,176,2.33,,1814.515869
378,2022-06-16,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,0.181,8.02,,8.17,9.85,158,9.74,,1814.515869
379,2022-06-16,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.181,8.02,,8.17,9.85,162,9.74,,1814.515869
380,2022-09-20,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.167,9.4,,8.37,9.09,196,4.46,,1814.515869
381,2022-08-25,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,,12.84,,8.6,8.99,198,2.62,,1814.515869
382,2022-05-23,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,0.197,8.21,,8.58,9.73,132,17.931,,1814.515869
383,2022-07-18,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,,13.16,,8.53,8.83,178,2.33,,1814.515869
384,2022-05-23,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.197,8.21,,8.58,9.73,124,17.931,,1814.515869
385,2022-08-25,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,,12.84,,8.6,8.99,202,2.62,,1814.515869
386,2022-09-20,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,0.167,9.4,,8.37,9.09,198,4.46,,1814.515869
387,2023-06-29,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,0.133,,,,9.39,180,,,1814.515869
388,2023-05-22,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.242,9.43,,7.87,8.81,132,,,1814.515869
389,2023-06-29,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.133,9.47,,8.28,9.39,176,30.4,,1814.515869
390,2023-05-22,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,0.242,,,,8.81,138,,,1814.515869
391,2023-08-29,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.191,10.32,,8.4,8.82,182,4.11,,1814.515869
392,2023-08-29,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,0.191,10.32,,8.4,8.82,190,4.11,,1814.515869
393,2023-07-26,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.122,9.72,,7.99,10.42,192,8.46,,1814.515869
394,2023-07-26,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,0.122,,,,10.42,196,,,1814.515869
395,2023-09-26,UTAHDWQ_WQX-4907380,42.03531,-111.39627,,,0.225,7.75,,7.9,9.98,210,11.35,,1814.515869
396,2023-07-27,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,,9.72,,7.99,10.42,,8.46,,1814.515869
397,2023-09-26,UTAHDWQ_WQX-4907382,42.03531,-111.39627,,,0.225,,,,9.98,220,,,1814.515869
398,2018-07-31,IDEQ_WQX-2018SPOCA030,42.046169,-111.449884,,,,9.8,325,,,,,,2021.935181
399,2019-07-30,IDEQ_WQX-2019SPOCA035,42.109613,-111.463719,,,,7.6,275.5,,,,,,1888.439697
400,2019-10-09,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,0.271,6.41,,7.96,7.75,268,31.34,1.3,1806.566406
401,2019-09-17,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,,14.07,,7.7,6.29,,4.48,0.2,1806.566406
402,2020-06-23,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,,11.17,,8.06,9.49,204,17.44,,1806.566406
403,2020-09-16,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,0.188,9.15,,8.03,9.32,226,3.9,,1806.566406
404,2020-05-26,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,0.38,7.67,,8.31,10.18,,13.35,,1806.566406
405,2020-10-05,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,0.153,6.86,,7.89,10.05,218,3.9,,1806.566406
406,2020-07-15,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,0.231,10.99,,7.67,8.31,260,1.33,,1806.566406
407,2020-08-18,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,0.227,13.83,,7.86,8.29,274,1.11,,1806.566406
408,2021-05-25,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,0.149,6.95,,7.97,9.69,196,7.79,,1806.566406
409,2021-07-26,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,0.123,11.77,,7.76,7.97,256,0.97,,1806.566406
410,2021-06-21,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,0.286,10.89,,7.66,7.9,250,1.92,,1806.566406
411,2021-09-01,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,,12.07,,8.12,8.96,164,10.62,,1806.566406
412,2021-09-27,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,0.187,11.22,,7.75,9.3,230,2.54,,1806.566406
413,2022-05-23,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,0.266,9.32,,8.61,9.58,186,9.78,,1806.566406
414,2022-06-16,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,0.154,10.43,,7.97,9.45,198,6.37,,1806.566406
415,2022-08-25,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,0.411,14.94,,8.19,8.91,238,1.45,,1806.566406
416,2022-07-18,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,,17.19,,8.06,8.32,252,1.18,,1806.566406
417,2022-09-20,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,,12.2,,7.99,8.99,234,1.16,,1806.566406
418,2023-06-29,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,0.208,11.21,,7.94,9.11,222,10.03,,1806.566406
419,2023-05-22,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,0.214,13.42,,7.94,8.56,182,79.32,,1806.566406
420,2023-07-26,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,0.339,13.85,,7.52,9.21,274,2.48,,1806.566406
421,2023-09-26,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,0.239,10.97,,7.46,8.76,302,1.25,,1806.566406
422,2023-08-29,UTAHDWQ_WQX-4907407,42.11381,-111.366,,,0.232,11.48,,7.74,7.59,266,0.8,,1806.566406
423,2015-07-30,IDEQ_WQX-2015SPOCA030,42.114035,-111.367392,,,,7,280.7,,,,,,1806.694458
424,2014-07-17,IDEQ_WQX-2014SPOCA024,42.114952,-111.44123,,,,12,377.8,,,,,,1861.891968
425,2014-11-04,IDEQ_WQX-BR-08,42.1203,-111.299,,,,18.34666667,,8.32,,,,3.133333333,1806.615356
426,2014-04-14,IDEQ_WQX-BR-08,42.1203,-111.299,,,,8.59,,8.87,,,,6.3,1806.615356
427,2014-09-03,IDEQ_WQX-BR-08,42.1203,-111.299,,,,15.28,,8.5,,,,12.6,1806.615356
428,2014-05-19,IDEQ_WQX-BR-08,42.1203,-111.299,,,,8.47,,8.32,,,,14.2,1806.615356
429,2015-05-11,IDEQ_WQX-BR-08,42.1203,-111.299,,,,11.58,,8.665,,,,8.3,1806.615356
430,2015-08-25,IDEQ_WQX-BR-08,42.1203,-111.299,,,,19.56,,8.496666667,,,,2.066666667,1806.615356
431,2015-03-25,IDEQ_WQX-BR-08,42.1203,-111.299,,,,7.55,,7.99,,,,4.2,1806.615356
432,2015-11-23,IDEQ_WQX-BR-08,42.1203,-111.299,,,,1.7,,8.346666667,,,,3.433333333,1806.615356
433,2016-10-05,IDEQ_WQX-BR-08,42.1203,-111.299,,,,10.13666667,,8.84,,,,14.4,1806.615356
434,2016-05-26,IDEQ_WQX-BR-08,42.1203,-111.299,,,,13.85,,8.06,,,,25.3,1806.615356
435,2016-04-11,IDEQ_WQX-BR-08,42.1203,-111.299,,,,10.67666667,,8.456666667,,,,26.06666667,1806.615356
436,2017-03-28,IDEQ_WQX-BR-08,42.1203,-111.299,0.07,,,4.85,,8.26,,,,80.1,1806.615356
437,2017-11-28,IDEQ_WQX-BR-08,42.1203,-111.299,,,,5.17,,9.1,,,,1.3,1806.615356
438,2017-05-31,IDEQ_WQX-BR-08,42.1203,-111.299,0.07,,,18.69,,7.45,,,,8.5,1806.615356
439,2018-05-22,IDEQ_WQX-BR-08,42.1203,-111.299,,,,14.865,,8.3,,,,15.3,1806.615356
